Signal_A,Hold,Analysis,Partner,A_type,A_resolved,B_type,B_resolved,L2 Type,N,A_alone_AR,Group_AR,Hit_alone,Hit_group,IE,p_value,sig
FS-02,5,LL FS-02->ST-10,ST-10,risk,risk,opportunity,opportunity,Strong Leader,2,-0.01635458702951533,-0.024527429611348302,38.88888888888889,50.0,-0.008172842581833017,0.6984289583091448,
FS-02,5,LL ST-12->FS-02,ST-12,risk,risk,adaptive,risk,Moderate Leader,8,-0.011796505033381552,-0.08494355337988985,41.42857142857143,12.5,-0.07314704834650824,0.20631635721493602,
FS-02,10,LL FS-06->FS-02,FS-06,risk,risk,risk,risk,Strong Leader,3,-0.0022761783648842177,0.038591852135994587,48.59154929577465,66.66666666666666,0.04086803050087882,0.08284592820008352,*
FS-02,10,LL FS-02->ST-10,ST-10,risk,risk,opportunity,opportunity,Strong Leader,2,-0.003031289505020284,0.08807127600406386,48.61111111111111,50.0,0.0911025655090842,0.29702720639027436,
FS-02,10,LL ST-12->FS-02,ST-12,risk,risk,adaptive,risk,Moderate Leader,8,-0.0021922693179632718,0.029551905875166082,50.71428571428571,25.0,0.03174417519312935,0.6976967908438021,
FS-02,15,LL FS-06->FS-02,FS-06,risk,risk,risk,risk,Strong Leader,3,0.0027039717387859477,0.0898904689447641,54.929577464788736,100.0,0.08718649720597824,0.011574533254874675,**
FS-02,15,LL FS-02->ST-10,ST-10,risk,risk,opportunity,opportunity,Strong Leader,2,0.011545287869814805,0.17161322870435705,55.55555555555556,50.0,0.16006794083454234,0.2746368513856621,
FS-02,15,LL ST-12->FS-02,ST-12,risk,risk,adaptive,risk,Moderate Leader,8,0.012812498957017256,0.03957416998993256,56.42857142857143,50.0,0.026761671032915293,0.48802413190646066,
FS-02,20,LL FS-06->FS-02,FS-06,risk,risk,risk,risk,Strong Leader,3,0.005717063420728439,0.035122964413504425,52.816901408450704,100.0,0.02940590099277607,0.11202763926930515,
FS-02,20,LL FS-02->ST-10,ST-10,risk,risk,opportunity,opportunity,Strong Leader,2,0.011708835549235654,0.11206438946645679,52.083333333333336,100.0,0.10035555391722119,0.2045430205726475,
FS-02,20,LL ST-12->FS-02,ST-12,risk,risk,adaptive,risk,Moderate Leader,8,0.017658133378026963,-0.05654355236365904,52.85714285714286,62.5,-0.07420168574168595,0.5544440208691346,
FS-03,1,Co-occ ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Positive,66,3.0638533326318865e-05,-0.0011350569729739063,46.201966041108136,46.96969696969697,-0.001165695506300225,0.6165945958034533,
FS-03,1,Co-occ ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Strong Positive,57,4.673371832427941e-05,-0.0022695771880587652,46.13784907902555,50.877192982456144,-0.002316310906383045,0.5732424661435891,
FS-03,1,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,153,-1.8478282595743943e-06,0.00022210584685610017,45.932721712538225,52.28758169934641,0.00022395367511567456,0.9396844988242057,
FS-03,1,Co-occ FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Positive,7,-8.410790907633398e-06,0.008095865414378647,46.223653395784545,42.857142857142854,0.00810427620528628,0.13665145628943276,
FS-03,1,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Positive,85,0.00010240963836509555,-0.003692983255323696,46.315158777711204,42.35294117647059,-0.0037953928936887917,0.23643221673736292,
FS-03,1,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Positive,10,2.4107837901320876e-05,-0.005434025459703323,46.29358335774978,20.0,-0.005458133297604644,0.5362860542039756,
FS-03,1,Co-occ ST-04,ST-04,opportunity,opportunity,risk,risk,Moderate Positive,29,9.021793666107577e-06,-9.241970836532301e-05,46.2286387743076,44.827586206896555,-0.00010144150203143058,0.9805612593933877,
FS-03,1,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Moderate Positive,12,3.3184966160049574e-05,-0.0071045102843128585,46.29141014365289,25.0,-0.007137695250472908,0.03985423526019094,**
FS-03,1,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Moderate Positive,27,-2.837160248802658e-06,0.001391658976485499,46.2603062426384,40.74074074074074,0.0013944961367343017,0.742580480521621,
FS-03,1,LL ST-11->FS-03,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,175,6.498837144865128e-08,0.000991517779153693,45.981428113992955,50.28571428571429,0.001021031018514584,0.5408418346962569,
FS-03,1,LL FS-03->ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,70,6.498837144865128e-08,-2.357569623474197e-05,45.981428113992955,48.57142857142857,-0.00016487367659801888,0.9487664500156756,
FS-03,1,LL FS-01->FS-03,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,17,2.008615189199139e-05,-0.008235987249436354,46.23307828134197,41.17647058823529,-0.0097244508224296,0.10849357628949141,
FS-03,1,LL FS-03->FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,4,2.008615189199139e-05,0.000999850434899684,46.23307828134197,50.0,0.008262880331313248,0.5602894155296023,
FS-03,1,LL ST-10->FS-03,ST-10,opportunity,opportunity,opportunity,opportunity,Moderate Leader,119,0.00023187311265178252,-0.002374984502922717,46.14643545279383,49.57983193277311,-0.0025088763427060234,0.26405045577323216,
FS-03,1,LL FS-03->ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Moderate Leader,138,0.00023187311265178252,-0.0014049346397428117,46.14643545279383,43.47826086956522,-0.0015114306523562058,0.49646462073176334,
FS-03,1,LL ST-04->FS-03,ST-04,opportunity,opportunity,risk,risk,Moderate Leader,65,-1.74373749929926e-06,4.453424428522594e-05,46.34072274521713,43.07692307692308,1.896728450553338e-05,0.9955062960564265,
FS-03,1,LL FS-03->ST-04,ST-04,opportunity,opportunity,risk,risk,Moderate Leader,38,-1.74373749929926e-06,0.0008638490588447342,46.34072274521713,42.10526315789473,0.0008638642596929556,0.8683700732321629,
FS-03,1,LL ST-03->FS-03,ST-03,opportunity,opportunity,risk,risk,Moderate Leader,76,6.38172187273104e-05,-0.0021222566921323674,46.21072088724584,48.68421052631579,-0.002206076994676523,0.36245148382790826,
FS-03,1,LL FS-03->ST-03,ST-03,opportunity,opportunity,risk,risk,Moderate Leader,96,6.38172187273104e-05,0.0006739303301931218,46.21072088724584,50.0,0.0007199204525619871,0.6541205893719555,
FS-03,1,LL ST-06->FS-03,ST-06,opportunity,opportunity,risk,risk,Moderate Leader,58,6.172726203580081e-06,0.0021630448932406015,46.18170842137036,48.275862068965516,0.002187213625708354,0.6047654315029019,
FS-03,1,LL FS-03->ST-06,ST-06,opportunity,opportunity,risk,risk,Moderate Leader,42,6.172726203580081e-06,-0.0007981288446663819,46.18170842137036,52.38095238095239,-0.0009094743256369176,0.7835056363878574,
FS-03,3,Co-occ ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Positive,66,-0.00016021489922119994,-0.006296026690162329,46.29133154602324,36.36363636363637,-0.006135811790941129,0.18915666125940112,
FS-03,3,Co-occ ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Strong Positive,57,-0.00016788942971775655,-0.006811637856251112,45.98930481283423,52.63157894736842,-0.006643748426533356,0.30558337492824084,
FS-03,3,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,153,-0.00036889175011431955,0.0016529205531865608,45.932721712538225,49.673202614379086,0.0020218123033008805,0.6023510974195037,
FS-03,3,Co-occ FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Positive,7,-0.00029538509415890865,0.00795090048722145,46.07728337236534,57.14285714285714,0.008246285581380358,0.011302217754669552,**
FS-03,3,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Positive,85,-0.00015997405655398208,-0.004933950323048119,46.13541042540443,44.70588235294118,-0.004773976266494137,0.32424772047960726,
FS-03,3,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Positive,10,-0.0001889668729640902,-0.030843524080984213,46.205684148842664,10.0,-0.030654557208020124,0.16011119727184098,
FS-03,3,Co-occ ST-04,ST-04,opportunity,opportunity,risk,risk,Moderate Positive,29,-0.0003008171998124844,0.0023308413078375655,46.08131997642899,48.275862068965516,0.00263165850765005,0.6278968916082008,
FS-03,3,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Moderate Positive,12,-0.0002628306180269493,-0.00473866167886318,46.144825564350626,33.33333333333333,-0.004475831060836231,0.6167882526978579,
FS-03,3,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Moderate Positive,27,-0.0002316589629905113,-0.00617279036742614,46.14252061248528,40.74074074074074,-0.005941131404435629,0.4377514513383316,
FS-03,3,LL ST-11->FS-03,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,175,-0.00014118227544564451,0.0013522834140751881,46.42971501761127,47.42857142857143,0.0017551577188776178,0.5538307459806722,
FS-03,3,LL FS-03->ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,70,-0.00014118227544564451,-0.0034995411693402394,46.42971501761127,37.142857142857146,-0.0035986801131905628,0.30694152231772853,
FS-03,3,LL FS-01->FS-03,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,17,-0.00028479856054346197,-0.004986315178796312,46.08593290170689,41.17647058823529,-0.0054956451040469876,0.5635227462010528,
FS-03,3,LL FS-03->FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,4,-0.00028479856054346197,3.953397083829302e-05,46.08593290170689,50.0,0.004434495989399158,0.7969688668774952,
FS-03,3,LL ST-10->FS-03,ST-10,opportunity,opportunity,opportunity,opportunity,Moderate Leader,119,-1.0487299521719252e-05,0.004404330802561318,46.05009633911368,49.57983193277311,0.004746573954940437,0.23734172701578315,
FS-03,3,LL FS-03->ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Moderate Leader,138,-1.0487299521719252e-05,-0.0063263579964142995,46.05009633911368,42.7536231884058,-0.006426096203402956,0.08226470568389543,*
FS-03,3,LL ST-04->FS-03,ST-04,opportunity,opportunity,risk,risk,Moderate Leader,65,-0.00022450430897427397,-4.141918633239937e-06,46.09778317643487,41.53846153846154,0.00043773961988495953,0.9248131727129918,
FS-03,3,LL FS-03->ST-04,ST-04,opportunity,opportunity,risk,risk,Moderate Leader,38,-0.00022450430897427397,-0.0069890406860294635,46.09778317643487,52.63157894736842,-0.006778775791536289,0.41244191229365423,
FS-03,3,LL ST-03->FS-03,ST-03,opportunity,opportunity,risk,risk,Moderate Leader,76,-0.00036917378761665146,-0.001975115724716585,46.02587800369686,43.42105263157895,-0.0019099173660727454,0.6338537191904559,
FS-03,3,LL FS-03->ST-03,ST-03,opportunity,opportunity,risk,risk,Moderate Leader,96,-0.00036917378761665146,0.005896195112144009,46.02587800369686,51.041666666666664,0.00637658299220982,0.05464820899827827,*
FS-03,3,LL ST-06->FS-03,ST-06,opportunity,opportunity,risk,risk,Moderate Leader,58,-0.0002619366281902907,-0.0016475169159882157,46.06097192876547,44.827586206896555,-0.0014346918083124748,0.7700482607277781,
FS-03,3,LL FS-03->ST-06,ST-06,opportunity,opportunity,risk,risk,Moderate Leader,42,-0.0002619366281902907,0.0008342172862782916,46.06097192876547,52.38095238095239,0.0011551953747603227,0.7806624529273323,
FS-03,5,Co-occ ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Positive,66,-0.00014619305523083542,-0.01084878213365869,47.48287161155794,31.818181818181817,-0.010702589078427855,0.06755004038121837,*
FS-03,5,Co-occ ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Strong Positive,57,-0.0001620434014400875,-0.01160265996463251,47.23707664884135,43.859649122807014,-0.011440616563192424,0.2188481010791219,
FS-03,5,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,153,-0.0003313454782170026,-0.0008058169507306467,46.972477064220186,51.633986928104584,-0.00047447147251364406,0.9241387400915642,
FS-03,5,Co-occ FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Positive,7,-0.00042274276698166697,0.033899940682569574,47.10187353629976,85.71428571428571,0.03432268344955124,0.16814720732714683,
FS-03,5,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Positive,85,-2.4827174941758987e-05,-0.013222548203244658,47.24385859796285,44.70588235294118,-0.013197721028302899,0.046997608427289395,**
FS-03,5,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Positive,10,-0.0003109653029277604,-0.014546512833894142,47.260474655728096,20.0,-0.014235547530966381,0.5504833813484895,
FS-03,5,Co-occ ST-04,ST-04,opportunity,opportunity,risk,risk,Moderate Positive,29,-0.0004196670398230874,0.007502076756143857,47.14201532115498,51.724137931034484,0.007921743795966944,0.2100397857345988,
FS-03,5,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Moderate Positive,12,-0.0003508308990403313,-0.0008421258837347784,47.200234535326885,41.66666666666667,-0.000491294984694447,0.9632148822885778,
FS-03,5,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Moderate Positive,27,-0.00032755498111854635,-0.0034967774575112402,47.23203769140165,40.74074074074074,-0.0031692224763926937,0.7605043568104448,
FS-03,5,LL ST-11->FS-03,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,175,8.055818551169866e-07,-0.0008714006296745376,47.55043227665706,48.0,-0.0005434817808361888,0.9020198932397971,
FS-03,5,LL FS-03->ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,70,8.055818551169866e-07,-0.005099739602689262,47.55043227665706,42.857142857142854,-0.005000749286286068,0.30589416311125195,
FS-03,5,LL FS-01->FS-03,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,17,-0.00039165421124598616,-0.01927725957800855,47.20423778693349,23.52941176470588,-0.028228472870968985,0.0559477707547118,*
FS-03,5,LL FS-03->FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,4,-0.00039165421124598616,0.031157235660105274,47.20423778693349,50.0,0.05267252923902259,0.35489248348519675,
FS-03,5,LL ST-10->FS-03,ST-10,opportunity,opportunity,opportunity,opportunity,Moderate Leader,119,5.755615472915174e-05,0.00916154196295172,47.43095696852922,51.26050420168067,0.009680140054647032,0.0963110662707547,*
FS-03,5,LL FS-03->ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Moderate Leader,138,5.755615472915174e-05,-0.013642897747593282,47.43095696852922,38.405797101449274,-0.014066039428023872,0.0017576668086367597,***
FS-03,5,LL ST-04->FS-03,ST-04,opportunity,opportunity,risk,risk,Moderate Leader,65,-0.0002504481809630052,-0.008526653588196658,47.34284846644397,38.46153846153847,-0.008253159243301186,0.11619358247459899,
FS-03,5,LL FS-03->ST-04,ST-04,opportunity,opportunity,risk,risk,Moderate Leader,38,-0.0002504481809630052,-0.0012965115192223825,47.34284846644397,44.73684210526316,-0.0006073273679859616,0.9563022180703391,
FS-03,5,LL ST-03->FS-03,ST-03,opportunity,opportunity,risk,risk,Moderate Leader,76,-0.0007409669487585029,-0.0023112599136025608,46.826863832409124,46.05263157894737,-0.0024776818004705065,0.5729949781147146,
FS-03,5,LL FS-03->ST-03,ST-03,opportunity,opportunity,risk,risk,Moderate Leader,96,-0.0007409669487585029,0.017312124044161804,46.826863832409124,61.458333333333336,0.01820721328225682,0.0016454781337762459,***
FS-03,5,LL ST-06->FS-03,ST-06,opportunity,opportunity,risk,risk,Moderate Leader,58,-0.0003009707318415251,-0.0030989677505925224,47.177784485360704,43.103448275862064,-0.0027962987668881042,0.6354413560367647,
FS-03,5,LL FS-03->ST-06,ST-06,opportunity,opportunity,risk,risk,Moderate Leader,42,-0.0003009707318415251,-0.0004090777721390867,47.177784485360704,54.761904761904766,2.770359197795981e-05,0.9961015322715183,
FS-03,10,Co-occ ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Positive,66,0.0006637561103217653,-0.019681446509626672,46.73815907059875,36.36363636363637,-0.02034520261994844,0.041359803237406734,**
FS-03,10,Co-occ ST-10,ST-10,opportunity,opportunity,opportunity,opportunity,Strong Positive,57,0.00040695416105342765,-0.007729016024404093,46.494355317884725,49.122807017543856,-0.00813597018545752,0.411018186529422,
FS-03,10,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,153,0.0004733935842543391,-0.004044073384293363,46.57492354740061,45.751633986928105,-0.0045174669685477025,0.5151662300944424,
FS-03,10,Co-occ FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Positive,7,0.00018524674324158532,0.042350131114507306,46.487119437939114,71.42857142857143,0.04216488437126572,0.002343574122138481,***
FS-03,10,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Positive,85,0.0006862747044978427,-0.016018013775282277,46.55482324745356,45.88235294117647,-0.01670428847978012,0.1125215202340466,
FS-03,10,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Positive,10,0.00024245316775601923,0.010176113116351193,46.55728098447114,40.0,0.009933659948595174,0.7957809533382656,
FS-03,10,Co-occ ST-04,ST-04,opportunity,opportunity,risk,risk,Moderate Positive,29,0.00014032837393625092,0.015619975571557554,46.434885091337655,58.620689655172406,0.015479647197621304,0.22733850500851838,
FS-03,10,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Moderate Positive,12,0.0002734235751273238,-0.0002828351703747529,46.55526238639695,41.66666666666667,-0.0005562587455020768,0.9697273479128437,
FS-03,10,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Moderate Positive,27,0.00036942738771168136,-0.012048948739039448,46.61366313309776,37.03703703703704,-0.012418376126751129,0.5351503919777012,
FS-03,10,LL ST-11->FS-03,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,175,0.0013385425514342451,-0.004700784126655934,47.006083893691965,47.42857142857143,-0.004778811315562318,0.4691850332205427,
FS-03,10,LL FS-03->ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,70,0.0013385425514342451,-0.01929852238244556,47.006083893691965,31.428571428571427,-0.019874871120784315,0.0017875823157971205,***
FS-03,10,LL FS-01->FS-03,FS-01,opportunity,opportunity,opportunity,opportunity,Strong Leader,17,0.0003436242109481703,-0.0377158340385107,46.49793996468511,41.17647058823529,-0.042012857506019734,0.07932420496612735,*
