Signal_A,Hold,Analysis,Partner,A_type,A_resolved,B_type,B_resolved,L2 Type,N,A_alone_AR,Group_AR,Hit_alone,Hit_group,IE,p_value,sig
ST-09,20,LL ST-09->FS-01,FS-01,risk,risk,opportunity,opportunity,Strong Leader,25,-0.0001367706572636962,-0.015486941672861576,49.19930542157052,52.0,-0.017356479651941255,0.37681395517706484,
ST-10,1,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Strong Positive,1439,0.0012139269383624196,-0.006854567676782608,50.333185250999556,46.7685892981237,-0.008068494498729706,0.0789743217933625,*
ST-10,1,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,540,-0.00286629400216043,0.003514174371957779,48.57142857142857,51.11111111111111,0.0063804686069488525,0.0889012049749005,*
ST-10,1,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Positive,203,-0.0021586890798062086,0.001951615558937192,48.86722110696874,50.24630541871922,0.004110304638743401,0.26129926885133803,
ST-10,1,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Positive,575,-0.0021394065115600824,-0.0008120363345369697,49.2776886035313,47.130434782608695,0.0013273701770231128,0.6870898346602166,
ST-10,1,Co-occ FS-03,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Positive,92,-0.0017214204417541623,-0.010190232656896114,49.11061700944969,42.391304347826086,-0.008468812331557274,0.08373919727373935,*
ST-10,1,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Strong Positive,23,-0.0018737084465101361,-0.011316650547087193,48.922825197709294,52.17391304347826,-0.009442942216992378,0.5747489731632389,
ST-10,1,Co-occ FS-02,FS-02,opportunity,opportunity,risk,risk,Strong Positive,14,-0.0018034137319773436,-0.035844508558511734,48.93906420021763,50.0,-0.03404109552502632,0.36376449838213154,
ST-10,1,Co-occ ST-15,ST-15,opportunity,opportunity,risk,risk,Moderate Positive,30,-0.002089429646730423,0.01720466837286949,48.743169398907106,73.33333333333333,0.019294098019599915,0.0016195830069205552,***
ST-10,1,Co-occ FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Moderate Positive,15,-0.0019437476294115186,0.0008066644077189267,48.925170068027214,53.333333333333336,0.002750412095338106,0.8131193685438314,
ST-10,1,Co-occ ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Moderate Positive,41,-0.001791567774489522,-0.014481492340564728,49.02713072074541,41.46341463414634,-0.01268992479890585,0.15532778100183608,
ST-10,1,Co-occ ST-16,ST-16,opportunity,opportunity,adaptive,opportunity,Moderate Positive,5,-0.001926447614096105,-0.0064424676820635796,48.95522388059702,40.0,-0.004516019951552153,0.7382469839066519,
ST-10,1,Co-occ ST-14,ST-14,opportunity,opportunity,opportunity,opportunity,Moderate Positive,27,-0.002018521772697568,0.009728647768497467,48.894348894348894,55.55555555555556,0.011747169308364391,0.33984057544404855,
ST-10,1,LL ST-13->ST-10,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Leader,209,-0.0029126801528036594,0.004080341663211584,48.21492967904796,56.45933014354066,0.008543060938527733,0.10566081452821696,
ST-10,1,LL ST-10->ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Leader,207,-0.0029126801528036594,-0.009780802763998508,48.21492967904796,45.410628019323674,-0.008516930665208684,0.1243174775026008,
ST-10,1,LL ST-08->ST-10,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,145,0.0023486572317779064,-0.008611049503087997,50.976361767728676,46.89655172413793,-0.010275387189796058,0.0742575511553285,*
ST-10,1,LL ST-10->ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,179,0.0023486572317779064,-0.0029938106890767813,50.976361767728676,47.486033519553075,-0.004105415307241674,0.27051480423663987,
ST-10,1,LL ST-08->ST-10,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,145,0.0023486572317779064,-0.008611049503087997,50.976361767728676,46.89655172413793,-0.010275387189796058,0.0742575511553285,*
ST-10,1,LL ST-10->ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,179,0.0023486572317779064,-0.0029938106890767813,50.976361767728676,47.486033519553075,-0.004105415307241674,0.27051480423663987,
ST-10,1,LL ST-14->ST-10,ST-14,opportunity,opportunity,opportunity,opportunity,Strong Leader,308,-0.0019966133404523134,-0.0024396355729550123,49.01840490797546,48.37662337662338,-0.0004430224742012093,0.9050481103378907,
ST-10,1,LL ST-10->ST-14,ST-14,opportunity,opportunity,opportunity,opportunity,Strong Leader,95,-0.0019966133404523134,-0.0014050423633307219,49.01840490797546,46.31578947368421,0.0005915708267728593,0.8848683911387263,
ST-10,1,LL ST-06->ST-10,ST-06,opportunity,opportunity,risk,risk,Strong Leader,38,-0.0019141410011798143,-0.006141330115497112,48.9994441356309,39.473684210526315,-0.004227188604394654,0.5207437289642041,
ST-10,1,LL ST-10->ST-06,ST-06,opportunity,opportunity,risk,risk,Strong Leader,31,-0.0019141410011798143,0.008050388656556606,48.9994441356309,51.61290322580645,0.009964530831760054,0.20966354240440377,
ST-10,1,LL FS-02->ST-10,FS-02,opportunity,opportunity,risk,risk,Strong Leader,23,-0.001793645671568811,-0.006789116654545069,48.95776193088316,43.47826086956522,-0.0036519806121819674,0.8773831403326247,
ST-10,1,LL ST-10->FS-02,FS-02,opportunity,opportunity,risk,risk,Strong Leader,16,-0.001793645671568811,-0.007325334474444389,48.95776193088316,50.0,-0.0035057915920194485,0.9271515293233141,
ST-10,1,LL ST-11->ST-10,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,195,-0.0019519441993907094,0.0006143878563307226,48.739495798319325,53.84615384615385,0.0025663322905050585,0.6454694873892675,
ST-10,1,LL ST-10->ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,3,-0.0019519441993907094,0.026307744905352592,48.739495798319325,66.66666666666666,0.02825968798582571,0.2048174999923904,
ST-10,1,LL ST-16->ST-10,ST-16,opportunity,opportunity,adaptive,opportunity,Strong Leader,38,-0.0018461744766682386,-0.005784356966614723,48.92324682495859,52.63157894736842,-0.003938182962057354,0.6449045795650457,
ST-10,1,LL ST-10->ST-16,ST-16,opportunity,opportunity,adaptive,opportunity,Strong Leader,25,-0.0018461744766682386,-0.007692369632422924,48.92324682495859,48.0,-0.005846196066077357,0.5818007927510149,
ST-10,1,LL ST-15->ST-10,ST-15,opportunity,opportunity,risk,risk,Moderate Leader,150,-0.001794752897694707,-0.008932455442845821,48.835177635410595,46.666666666666664,-0.0071173881987930745,0.31097555932004894,
ST-10,1,LL ST-10->ST-15,ST-15,opportunity,opportunity,risk,risk,Moderate Leader,82,-0.001794752897694707,-0.0032815311569720507,48.835177635410595,46.34146341463415,-0.0009850831663897313,0.8385063156079231,
ST-10,3,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Strong Positive,1438,0.027697822079062462,-0.006345896050333977,50.999555752998674,49.304589707927676,-0.03404371812939644,0.17725008301367562,
ST-10,3,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,540,0.01582229509949684,0.006292589474469423,49.79358526516354,53.51851851851852,-0.009529706090688705,0.6271455977868261,
ST-10,3,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Positive,203,0.014653311111032963,0.010546519421041012,49.97131382673551,56.65024630541872,-0.004106791689991951,0.82601834837988,
ST-10,3,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Positive,575,0.016364863142371178,0.003934287931770086,49.83943481053308,53.04347826086957,-0.012430574744939804,0.5333940315991357,
ST-10,3,Co-occ FS-03,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Positive,92,0.01504959724843502,-0.009902192279696465,50.48651654156241,44.565217391304344,-0.024951789528131485,0.14263009089723666,
ST-10,3,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Strong Positive,23,0.01453574188053608,-0.002853447338566184,50.38188761593017,43.47826086956522,-0.017389189451932907,0.28952771020697643,
ST-10,3,Co-occ FS-02,FS-02,opportunity,opportunity,risk,risk,Strong Positive,14,0.01465682778507471,-0.04581731930375099,50.34013605442177,50.0,-0.06047414615750313,0.2747379315783969,
ST-10,3,Co-occ ST-15,ST-15,opportunity,opportunity,risk,risk,Moderate Positive,30,0.014454994350671768,0.011052480898797512,50.150314293522825,73.33333333333333,-0.003402513451874256,0.844071663018475,
ST-10,3,Co-occ FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Moderate Positive,15,0.01447778008878231,0.0020687920041382313,50.29940119760479,60.0,-0.012408988550305367,0.5583254588881055,
ST-10,3,Co-occ ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Moderate Positive,41,0.014688302762806416,-0.008793611079454422,50.38377192982456,46.34146341463415,-0.023481912910938263,0.18443898549123983,
ST-10,3,Co-occ ST-16,ST-16,opportunity,opportunity,adaptive,opportunity,Moderate Positive,5,0.014434720389544964,0.008978158235549927,50.3528773072747,40.0,-0.005456562153995037,0.8630750172232295,
ST-10,3,Co-occ ST-14,ST-14,opportunity,opportunity,opportunity,opportunity,Moderate Positive,27,0.014388632029294968,0.019675053656101227,50.273074822501364,59.25925925925925,0.005286421626806259,0.8103894577669171,
ST-10,3,LL ST-13->ST-10,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Leader,209,0.018381228670477867,0.0134340925142169,49.56709956709957,60.76555023923444,0.0028411171725049897,0.8465597709765149,
ST-10,3,LL ST-10->ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Leader,207,0.018381228670477867,-0.022794228047132492,49.56709956709957,42.028985507246375,-0.04170470036772732,0.029138105024280492,**
ST-10,3,LL ST-08->ST-10,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,145,0.03285938873887062,-0.0022022207267582417,51.13052415210688,51.03448275862069,-0.02994334116019422,0.3282058160780652,
ST-10,3,LL ST-10->ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,179,0.03285938873887062,-0.007243113126605749,51.13052415210688,49.162011173184354,-0.036602016780083464,0.18269268492984314,
ST-10,3,LL ST-08->ST-10,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,145,0.03285938873887062,-0.0022022207267582417,51.13052415210688,51.03448275862069,-0.02994334116019422,0.3282058160780652,
ST-10,3,LL ST-10->ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,179,0.03285938873887062,-0.007243113126605749,51.13052415210688,49.162011173184354,-0.036602016780083464,0.18269268492984314,
ST-10,3,LL ST-14->ST-10,ST-14,opportunity,opportunity,opportunity,opportunity,Strong Leader,308,0.015925917774438858,0.001776358112692833,49.89260509358699,52.922077922077925,-0.014149558996292185,0.4394093609464047,
ST-10,3,LL ST-10->ST-14,ST-14,opportunity,opportunity,opportunity,opportunity,Strong Leader,95,0.015925917774438858,0.0025420072488486767,49.89260509358699,54.736842105263165,-0.01338391015937887,0.4699176214655383,
ST-10,3,LL ST-06->ST-10,ST-06,opportunity,opportunity,risk,risk,Strong Leader,38,0.014577372930943966,-0.0022969688288867474,50.26410897970531,39.473684210526315,-0.016874341732816454,0.3953045950917491,
ST-10,3,LL ST-10->ST-06,ST-06,opportunity,opportunity,risk,risk,Strong Leader,31,0.014577372930943966,0.030338795855641365,50.26410897970531,77.41935483870968,0.015761426018435058,0.4386396266462287,
ST-10,3,LL FS-02->ST-10,FS-02,opportunity,opportunity,risk,risk,Strong Leader,23,0.015137029811739922,-0.03156920522451401,50.42524005486968,34.78260869565217,-0.024620647668022484,0.49328820674206564,
ST-10,3,LL ST-10->FS-02,FS-02,opportunity,opportunity,risk,risk,Strong Leader,16,0.015137029811739922,-0.0550265908241272,50.42524005486968,37.5,-0.05623321408037901,0.31792882485376817,
ST-10,3,LL ST-11->ST-10,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,195,0.014876257628202438,0.010750465095043182,50.17391304347826,53.333333333333336,-0.004125792839735154,0.8108193609151435,
ST-10,3,LL ST-10->ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,3,0.014876257628202438,0.05450230836868286,50.17391304347826,100.0,0.039626050677481275,0.2630192948192249,
ST-10,3,LL ST-16->ST-10,ST-16,opportunity,opportunity,adaptive,opportunity,Strong Leader,38,0.014531292952597141,0.00674435356631875,50.262358464512566,60.526315789473685,-0.007786939363050711,0.6996784905944118,
ST-10,3,LL ST-10->ST-16,ST-16,opportunity,opportunity,adaptive,opportunity,Strong Leader,25,0.014531292952597141,0.012136454693973064,50.262358464512566,48.0,-0.0023948392686744466,0.9183405825327726,
ST-10,3,LL ST-15->ST-10,ST-15,opportunity,opportunity,risk,risk,Moderate Leader,150,0.01496200729161501,0.008058300241827965,50.07282260413633,54.666666666666664,-0.006405914234570285,0.7449687258627922,
ST-10,3,LL ST-10->ST-15,ST-15,opportunity,opportunity,risk,risk,Moderate Leader,82,0.01496200729161501,0.00016603032418061048,50.07282260413633,42.68292682926829,-0.01440568607193937,0.4167273539057481,
ST-10,5,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Strong Positive,1438,0.01634323038160801,-0.011166907846927643,49.48911594846735,46.453407510431155,-0.027510138228535652,0.08921144519379953,*
ST-10,5,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,540,0.0061133746057748795,0.0027399698738008738,47.888218482057795,50.74074074074074,-0.0033734047319740057,0.8324216590735347,
ST-10,5,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Positive,203,0.005334912799298763,0.010507852770388126,47.819850831899025,56.65024630541872,0.005172939971089363,0.6517117321429751,
ST-10,5,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Positive,575,0.004153081681579351,0.013561570085585117,47.46307000642261,52.8695652173913,0.009408488869667053,0.4904352370105267,
ST-10,5,Co-occ FS-03,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Positive,92,0.006053876131772995,-0.011360794305801392,48.4292465943842,43.47826086956522,-0.017414670437574387,0.16630802809056555,
ST-10,5,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Strong Positive,23,0.005802691448479891,-0.023568207398056984,48.3633387888707,39.130434782608695,-0.029370898380875587,0.26931715561402214,
ST-10,5,Co-occ FS-02,FS-02,opportunity,opportunity,risk,risk,Strong Positive,14,0.005774463526904583,-0.035039398819208145,48.35374149659864,35.714285714285715,-0.0408138632774353,0.5512248012305863,
ST-10,5,Co-occ ST-15,ST-15,opportunity,opportunity,risk,risk,Moderate Positive,30,0.005598645191639662,0.00817193929105997,48.18256354195135,63.33333333333333,0.002573294099420309,0.869029217433674,
ST-10,5,Co-occ FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Moderate Positive,15,0.005695043131709099,-0.012865494005382061,48.31246597713664,46.666666666666664,-0.018560536205768585,0.2687106170629323,
ST-10,5,Co-occ ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Moderate Positive,41,0.005626843776553869,0.0049726106226444244,48.327850877192986,46.34146341463415,-0.0006542331539094448,0.9645475614635963,
ST-10,5,Co-occ ST-16,ST-16,opportunity,opportunity,adaptive,opportunity,Moderate Positive,5,0.0056134844198822975,0.01010513212531805,48.28990228013029,60.0,0.004491647705435753,0.8523285653563633,
ST-10,5,Co-occ ST-14,ST-14,opportunity,opportunity,opportunity,opportunity,Moderate Positive,27,0.005458046216517687,0.02752738445997238,48.2796286182414,51.85185185185185,0.022069338709115982,0.4462041742626295,
ST-10,5,LL ST-13->ST-10,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Leader,209,0.009132666513323784,0.004501905292272568,48.16017316017316,55.980861244019145,0.004827066792586003,0.6871913136155094,
ST-10,5,LL ST-10->ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Leader,207,0.009132666513323784,-0.04058877378702164,48.16017316017316,35.748792270531396,-0.050618650030725285,0.00022825863574094107,***
ST-10,5,LL ST-08->ST-10,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,145,0.020597435534000397,0.0005019944510422647,49.84583761562179,51.03448275862069,-0.014782373901778842,0.5198739259649154,
ST-10,5,LL ST-10->ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,179,0.020597435534000397,-0.02020854316651821,49.84583761562179,44.134078212290504,-0.03903932544956897,0.039294427431173506,**
ST-10,5,LL ST-08->ST-10,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,145,0.020597435534000397,0.0005019944510422647,49.84583761562179,51.03448275862069,-0.014782373901778842,0.5198739259649154,
ST-10,5,LL ST-10->ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,179,0.020597435534000397,-0.02020854316651821,49.84583761562179,44.134078212290504,-0.03903932544956897,0.039294427431173506,**
ST-10,5,LL ST-14->ST-10,ST-14,opportunity,opportunity,opportunity,opportunity,Strong Leader,308,0.005979697685688734,-0.0030395283829420805,47.775391224301934,50.324675324675326,-0.009019225799227166,0.4489063551786696,
ST-10,5,LL ST-10->ST-14,ST-14,opportunity,opportunity,opportunity,opportunity,Strong Leader,95,0.005979697685688734,0.015112634748220444,47.775391224301934,58.94736842105262,0.009132937361090847,0.49170172802666023,
ST-10,5,LL ST-06->ST-10,ST-06,opportunity,opportunity,risk,risk,Strong Leader,38,0.005598630290478468,-0.004394164774566889,48.318042813455655,39.473684210526315,-0.009992794570293409,0.5674996565931387,
ST-10,5,LL ST-10->ST-06,ST-06,opportunity,opportunity,risk,risk,Strong Leader,31,0.005598630290478468,0.04197978228330612,48.318042813455655,64.51612903225806,0.03638115366794008,0.40157627102074667,
ST-10,5,LL FS-02->ST-10,FS-02,opportunity,opportunity,risk,risk,Strong Leader,23,0.006261018104851246,-0.027698444202542305,48.42249657064472,39.130434782608695,0.003258944443581609,0.9291298874002187,
ST-10,5,LL ST-10->FS-02,FS-02,opportunity,opportunity,risk,risk,Strong Leader,16,0.006261018104851246,-0.08687347173690796,48.42249657064472,37.5,-0.09487375089359147,0.0962484411397786,*
ST-10,5,LL ST-11->ST-10,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,195,0.0053151315078139305,0.009256635792553425,48.11594202898551,51.28205128205128,0.003941503822338408,0.7234091110285785,
ST-10,5,LL ST-10->ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,3,0.0053151315078139305,0.12815804779529572,48.11594202898551,100.0,0.12284292265597346,0.10421858140337226,
ST-10,5,LL ST-16->ST-10,ST-16,opportunity,opportunity,adaptive,opportunity,Strong Leader,38,0.005612869281321764,0.006931512616574764,48.27395747031207,52.63157894736842,0.0013186458603719389,0.9434151522933107,
ST-10,5,LL ST-10->ST-16,ST-16,opportunity,opportunity,adaptive,opportunity,Strong Leader,25,0.005612869281321764,0.0036992160603404045,48.27395747031207,44.0,-0.0019136518727601182,0.9187196225817567,
ST-10,5,LL ST-15->ST-10,ST-15,opportunity,opportunity,risk,risk,Moderate Leader,150,0.005800752434879541,-0.004790404811501503,48.092047771628316,52.0,-0.010966377693344643,0.5704812399270156,
ST-10,5,LL ST-10->ST-15,ST-15,opportunity,opportunity,risk,risk,Moderate Leader,82,0.005800752434879541,0.01234664861112833,48.092047771628316,43.90243902439025,0.007263638254797352,0.6120915830720706,
ST-10,10,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Strong Positive,1438,0.016280299052596092,-0.00730922119691968,50.5997334517992,46.24478442280946,-0.023589519783854485,0.07977690013538519,*
ST-10,10,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,540,0.007444214541465044,0.004989744164049625,48.77738964750715,49.629629629629626,-0.0024544703774154186,0.8299884257765076,
ST-10,10,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Positive,203,0.006980155594646931,0.008884101174771786,48.53700516351119,55.172413793103445,0.001903945580124855,0.871276677636188,
ST-10,10,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Positive,575,0.0065395412966609,0.010038536041975021,48.00899165061015,53.73913043478261,0.0034989947453141212,0.8036532443092979,
ST-10,10,Co-occ FS-03,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Positive,92,0.007253187242895365,0.0005062803393229842,48.87406171809842,50.0,-0.006746906787157059,0.6167962372032547,
ST-10,10,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Strong Positive,23,0.00731044402346015,-0.028860745951533318,48.99072558647027,34.78260869565217,-0.036171190440654755,0.11652061880747233,
ST-10,10,Co-occ FS-02,FS-02,opportunity,opportunity,risk,risk,Strong Positive,14,0.007364653516560793,-0.06634368002414703,48.925170068027214,42.857142857142854,-0.07370833307504654,0.4177312290628876,
ST-10,10,Co-occ ST-15,ST-15,opportunity,opportunity,risk,risk,Moderate Positive,30,0.0067979684099555016,0.04208431765437126,48.81115058759224,60.0,0.035286348313093185,0.3694582558507902,
ST-10,10,Co-occ FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Moderate Positive,15,0.007118979003280401,-0.001255694543942809,48.88405008165487,53.333333333333336,-0.008374673314392567,0.7883901213939764,
ST-10,10,Co-occ ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Moderate Positive,41,0.00678093871101737,0.0341324619948864,48.76644736842105,60.97560975609756,0.02735152281820774,0.17727318980885243,
ST-10,10,Co-occ ST-16,ST-16,opportunity,opportunity,adaptive,opportunity,Moderate Positive,5,0.007140969391912222,-0.03420775383710861,48.9413680781759,20.0,-0.04134872183203697,0.0905117822428787,*
ST-10,10,Co-occ ST-14,ST-14,opportunity,opportunity,opportunity,opportunity,Moderate Positive,27,0.007038315292447805,0.013406569138169289,48.907700709994536,48.148148148148145,0.006368253845721483,0.7946395829449115,
ST-10,10,LL ST-13->ST-10,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Leader,209,0.012026218697428703,-0.0011449838057160378,49.17027417027417,53.110047846889955,-0.0009502688259798567,0.9394180710594058,
ST-10,10,LL ST-10->ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Leader,207,0.012026218697428703,-0.05220549553632736,49.17027417027417,38.64734299516908,-0.06372255607323304,5.875428475077271e-06,***
ST-10,10,LL ST-08->ST-10,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,145,0.021823804825544357,-0.0041034286841750145,51.07913669064749,51.724137931034484,-0.018424389433312996,0.4280200997476671,
ST-10,10,LL ST-10->ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,179,0.021823804825544357,-0.040705494582653046,51.07913669064749,43.575418994413404,-0.061073534672920766,0.004819659851679425,***
ST-10,10,LL ST-08->ST-10,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,145,0.021823804825544357,-0.0041034286841750145,51.07913669064749,51.724137931034484,-0.018424389433312996,0.4280200997476671,
ST-10,10,LL ST-10->ST-08,ST-08,opportunity,opportunity,risk,risk,Moderate Leader,179,0.021823804825544357,-0.040705494582653046,51.07913669064749,43.575418994413404,-0.061073534672920766,0.004819659851679425,***
ST-10,10,LL ST-14->ST-10,ST-14,opportunity,opportunity,opportunity,opportunity,Strong Leader,308,0.007241340819746256,0.0001589535822859034,48.511813439705435,51.62337662337663,-0.007082387584160414,0.43802410457309504,
ST-10,10,LL ST-10->ST-14,ST-14,opportunity,opportunity,opportunity,opportunity,Strong Leader,95,0.007241340819746256,0.022377146407961845,48.511813439705435,53.68421052631579,0.015135809277015062,0.2257143002489561,
ST-10,10,LL ST-06->ST-10,ST-06,opportunity,opportunity,risk,risk,Strong Leader,38,0.007222555112093687,0.006603855639696121,48.92966360856269,50.0,-0.0006186991932088995,0.9715014671640809,
ST-10,10,LL ST-10->ST-06,ST-06,opportunity,opportunity,risk,risk,Strong Leader,31,0.007222555112093687,0.01837458834052086,48.92966360856269,54.83870967741935,0.011152035097109823,0.7276486500744257,
ST-10,10,LL FS-02->ST-10,FS-02,opportunity,opportunity,risk,risk,Strong Leader,23,0.007974165491759777,-0.032648712396621704,49.135802469135804,30.434782608695656,-0.00013605248543524013,0.9974748786750194,
ST-10,10,LL ST-10->FS-02,FS-02,opportunity,opportunity,risk,risk,Strong Leader,16,0.007974165491759777,-0.09531985223293304,49.135802469135804,12.5,-0.10305751038275855,0.0560817567338725,*
ST-10,10,LL ST-11->ST-10,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,195,0.006550134159624577,0.008518041111528873,48.31884057971014,55.8974358974359,0.00196790717351391,0.8532275739463406,
ST-10,10,LL ST-10->ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Leader,3,0.006550134159624577,0.15929429233074188,48.31884057971014,100.0,0.15274415433072766,0.08895787540044453,*
ST-10,10,LL ST-16->ST-10,ST-16,opportunity,opportunity,adaptive,opportunity,Strong Leader,38,0.007026664447039366,-0.004949296358972788,48.82629107981221,52.63157894736842,-0.011975962574685937,0.60353721014476,
ST-10,10,LL ST-10->ST-16,ST-16,opportunity,opportunity,adaptive,opportunity,Strong Leader,25,0.007026664447039366,0.042073849588632584,48.82629107981221,60.0,0.0350471824808102,0.08760751075357343,*
ST-10,10,LL ST-15->ST-10,ST-15,opportunity,opportunity,risk,risk,Moderate Leader,150,0.007075794506818056,-0.00628146855160594,48.58724147975531,50.0,-0.013810668283025308,0.22268398971590586,
ST-10,10,LL ST-10->ST-15,ST-15,opportunity,opportunity,risk,risk,Moderate Leader,82,0.007075794506818056,0.015527665615081787,48.58724147975531,54.87804878048781,0.009384377843047414,0.4941101357055897,
ST-10,15,Co-occ ST-08,ST-08,opportunity,opportunity,risk,risk,Strong Positive,1438,0.050964340567588806,-0.013992191292345524,50.46645935139937,45.8970792767733,-0.06495653092861176,0.18292651399590554,
ST-10,15,Co-occ ST-13,ST-13,opportunity,opportunity,opportunity,opportunity,Strong Positive,540,0.029512949287891388,0.0030808821320533752,47.983486821213084,52.77777777777778,-0.026432067155838013,0.4632129614308198,
ST-10,15,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Positive,203,0.026765668764710426,0.00637845741584897,48.364888123924274,54.187192118226605,-0.020387211814522743,0.526192021896883,
ST-10,15,Co-occ FS-04,FS-04,opportunity,opportunity,opportunity,opportunity,Strong Positive,575,0.030817409977316856,-0.00237470306456089,48.16955684007707,51.47826086956522,-0.03319211304187775,0.3918364816750022,
ST-10,15,Co-occ FS-03,FS-03,opportunity,opportunity,opportunity,opportunity,Strong Positive,92,0.02645065262913704,-0.005902605131268501,48.790658882402,44.565217391304344,-0.03235325962305069,0.3369764553123509,
ST-10,15,Co-occ ST-06,ST-06,opportunity,opportunity,risk,risk,Strong Positive,23,0.025966132059693336,-0.02573402225971222,48.690671031096564,47.82608695652174,-0.051700152456760406,0.19156640272021153,
ST-10,15,Co-occ FS-02,FS-02,opportunity,opportunity,risk,risk,Strong Positive,14,0.025866704061627388,-0.03286942467093468,48.707482993197274,42.857142857142854,-0.058736130595207214,0.5948506789378518,
ST-10,15,Co-occ ST-15,ST-15,opportunity,opportunity,risk,risk,Moderate Positive,30,0.02553277648985386,0.0391845628619194,48.59251161519541,60.0,0.013651786372065544,0.7857218611168633,
ST-10,15,Co-occ FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Moderate Positive,15,0.02592754177749157,-0.043854568153619766,48.720740337506804,40.0,-0.06978210806846619,0.16622904888898082,
ST-10,15,Co-occ ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Moderate Positive,41,0.025543928146362305,0.034529559314250946,48.547149122807014,60.97560975609756,0.008985631167888641,0.8109746913239291,
ST-10,15,Co-occ ST-16,ST-16,opportunity,opportunity,adaptive,opportunity,Moderate Positive,5,0.02565443515777588,0.017802149057388306,48.697068403908794,40.0,-0.007852286100387573,0.9022952342794714,
